0,1,2,3
81199809.0,16544002,3000,2026-03-05T16:55:16Z
81199795.0,16093810,300,2026-03-05T16:54:33Z
81199795.0,18429545,13000,2026-03-05T16:54:33Z
81199795.0,16544002,3000,2026-03-05T16:54:33Z
81149993.0,16093810,300,2026-03-05T16:00:02Z
81195040.0,16093810,100,2026-03-05T14:44:01Z
81195040.0,18429545,21800,2026-03-05T14:44:01Z
81194773.0,16544003,1000,2026-03-05T14:38:46Z
81194773.0,16093810,300,2026-03-05T14:38:46Z
81194773.0,18429545,12500,2026-03-05T14:38:46Z
81193122.0,18429545,13500,2026-03-05T14:05:13Z
81193057.0,16093810,100,2026-03-05T14:00:28Z
81193057.0,18429545,20300,2026-03-05T14:00:28Z
81192964.0,16093810,100,2026-03-05T13:58:54Z
81192964.0,18429545,21800,2026-03-05T13:58:54Z
81192490.0,16093810,300,2026-03-05T13:49:55Z
81192490.0,18429545,12000,2026-03-05T13:49:55Z
81192255.0,16093810,300,2026-03-05T13:47:48Z
81192255.0,18429545,13000,2026-03-05T13:47:30Z
81192255.0,16544003,900,2026-03-05T13:47:10Z
81191978.0,16093810,300,2026-03-05T13:41:22Z
81191978.0,18429545,9000,2026-03-05T13:41:06Z
81191978.0,16544002,900,2026-03-05T13:40:43Z
81150030.0,16093810,300,2026-03-05T13:31:47Z
81150030.0,18429545,12000,2026-03-05T13:30:11Z
81149993.0,18429545,12000,2026-03-04T22:46:10Z
81149900.0,16093810,460,2026-03-04T22:42:30Z
81149900.0,18429545,20300,2026-03-04T22:42:30Z
81149702.0,16093810,460,2026-03-04T22:41:59Z
81149702.0,18429545,21800,2026-03-04T22:41:00Z
81149667.0,16093810,300,2026-03-04T22:37:18Z
81149667.0,18429545,8500,2026-03-04T22:36:59Z
81149667.0,16544003,1000,2026-03-04T22:36:39Z
81149667.0,15779592,1600,2026-03-04T22:36:12Z
81149572.0,16093810,100,2026-03-04T22:31:24Z
81149572.0,18429545,1200,2026-03-04T22:30:41Z
81149352.0,18429545,6000,2026-03-04T22:26:46Z
81149396.0,18429545,7000,2026-03-04T22:23:57Z
81149396.0,16093810,300,2026-03-04T22:19:48Z
81149396.0,16544003,1000,2026-03-04T22:19:48Z
81149352.0,16093810,300,2026-03-04T22:19:05Z
81149352.0,16544003,1000,2026-03-04T22:18:44Z
81149198.0,16093810,300,2026-03-04T22:15:29Z
81149198.0,18429545,18400,2026-03-04T22:15:02Z
81149142.0,16093810,300,2026-03-04T22:07:35Z
81149142.0,18429545,13000,2026-03-04T22:07:35Z
81149142.0,16544002,1600,2026-03-04T22:07:35Z
81148018.0,16093810,300,2026-03-04T21:16:46Z
81148018.0,18429545,20000,2026-03-04T21:16:46Z
81148018.0,16544002,1600,2026-03-04T21:16:46Z
81145118.0,16093810,300,2026-03-04T21:10:23Z
81145118.0,18429545,16000,2026-03-04T21:09:42Z
81145118.0,16544002,1600,2026-03-04T21:09:08Z
81145040.0,15342541,140678,2026-03-04T19:32:15Z
81145038.0,15342541,150360,2026-03-04T19:32:15Z
81145035.0,15342541,52000,2026-03-04T19:32:15Z
81145033.0,15342541,68370,2026-03-04T19:32:15Z
81145031.0,15342541,58747,2026-03-04T19:32:15Z
81145029.0,15342541,68370,2026-03-04T19:32:15Z
81145027.0,15342541,126183,2026-03-04T19:32:15Z
81145023.0,15342541,74438,2026-03-04T19:32:15Z
81145021.0,15342541,94515,2026-03-04T19:32:15Z
81145019.0,15342541,51040,2026-03-04T19:32:15Z
81144492.0,16093810,300,2026-03-04T19:13:55Z
81144492.0,18429545,15000,2026-03-04T19:13:55Z
81144492.0,16544002,3500,2026-03-04T19:13:55Z
81143868.0,16093810,300,2026-03-04T19:12:29Z
81143868.0,18429545,15000,2026-03-04T19:12:10Z
81143868.0,16544002,1200,2026-03-04T19:11:42Z
81143519.0,16093810,300,2026-03-04T18:56:40Z
81143519.0,18429545,5000,2026-03-04T18:56:19Z
81143519.0,16544003,1000,2026-03-04T18:56:03Z
81138161.0,16544003,2800,2026-03-04T17:08:29Z
81138161.0,16093810,300,2026-03-04T17:08:29Z
81138161.0,18429545,8000,2026-03-04T17:08:29Z
81137067.0,16093810,1000,2026-03-04T17:03:15Z
81137067.0,18429545,10500,2026-03-04T17:03:15Z
81137063.0,18429545,3000,2026-03-04T17:03:15Z
81137063.0,16544002,2801,2026-03-04T17:03:15Z
81137054.0,16093810,1000,2026-03-04T17:03:15Z
81137054.0,18429545,3000,2026-03-04T17:03:15Z
81137054.0,16544002,2000,2026-03-04T17:03:15Z
81137043.0,16093810,1000,2026-03-04T17:03:15Z
81137043.0,18429545,3000,2026-03-04T17:03:15Z
81137043.0,16544002,2000,2026-03-04T17:03:15Z
81137043.0,15339263,10000,2026-03-04T17:03:15Z
81137033.0,16093810,1000,2026-03-04T17:03:15Z
81137033.0,18429545,10500,2026-03-04T17:03:15Z
81137023.0,16093810,1000,2026-03-04T17:03:15Z
81137023.0,18429545,10500,2026-03-04T17:03:15Z
81137015.0,16093810,1000,2026-03-04T17:03:15Z
81137015.0,18429545,10500,2026-03-04T17:03:15Z
81137008.0,18429545,3000,2026-03-04T17:03:15Z
81137008.0,16544002,2800,2026-03-04T17:03:15Z
81137008.0,15342541,28000,2026-03-04T17:03:15Z
81137003.0,18429545,3000,2026-03-04T17:03:15Z
81137003.0,16544002,2800,2026-03-04T17:03:15Z
81137003.0,15342541,28000,2026-03-04T17:03:15Z
81136999.0,18429545,3000,2026-03-04T17:03:15Z
81136999.0,16544002,2800,2026-03-04T17:03:15Z
81136999.0,15342541,28000,2026-03-04T17:03:15Z
81136995.0,18429545,3000,2026-03-04T17:03:15Z
81136995.0,16544002,2800,2026-03-04T17:03:15Z
81136991.0,18429545,3000,2026-03-04T17:03:15Z
81136991.0,16544002,2801,2026-03-04T17:03:15Z
81136983.0,15339263,9000,2026-03-04T17:03:15Z
81136983.0,18429545,5000,2026-03-04T17:03:15Z
81136983.0,16544003,2000,2026-03-04T17:03:15Z
81136977.0,18429545,5000,2026-03-04T17:03:15Z
81136977.0,16544003,3600,2026-03-04T17:03:15Z
81136965.0,18429545,5100,2026-03-04T17:03:15Z
81136965.0,15339263,9000,2026-03-04T17:03:15Z
81136965.0,16544003,2000,2026-03-04T17:03:15Z
81136958.0,18429545,5200,2026-03-04T17:03:15Z
81136958.0,15339263,9000,2026-03-04T17:03:15Z
81136958.0,16544003,1800,2026-03-04T17:03:15Z
81136821.0,16093810,300,2026-03-04T16:59:39Z
81136821.0,18429545,5500,2026-03-04T16:59:39Z
81136821.0,15339263,11000,2026-03-04T16:59:39Z
81136821.0,18429545,2000,2026-03-04T16:59:39Z
81136467.0,16544003,2000,2026-03-04T16:48:00Z
81136464.0,16544003,2000,2026-03-04T16:48:00Z
81072850.0,16544002,2500,2026-03-04T16:46:35Z
81135452.0,14158021,72500,2026-03-04T16:26:57Z
81129548.0,18429545,12500,2026-03-04T15:04:28Z
81125980.0,18429545,14000,2026-03-04T14:22:21Z
81125980.0,16544003,1800,2026-03-04T14:16:30Z
81122742.0,16093810,3830,2026-03-04T12:51:54Z
81122742.0,16544002,1200,2026-03-04T12:51:54Z
81122742.0,15342541,10500,2026-03-04T12:51:54Z
81122735.0,16093810,3100,2026-03-04T12:51:54Z
81122735.0,15342541,6000,2026-03-04T12:51:54Z
81122735.0,16544003,1200,2026-03-04T12:51:54Z
81122728.0,16093810,5750,2026-03-04T12:51:54Z
81122728.0,16544002,1200,2026-03-04T12:51:54Z
81122728.0,15342541,10500,2026-03-04T12:51:54Z
81122720.0,16093810,4700,2026-03-04T12:51:54Z
81122720.0,15342541,6000,2026-03-04T12:51:54Z
81122720.0,16544003,1200,2026-03-04T12:51:54Z
81122733.0,16544002,1200,2026-03-04T12:51:46Z
81122733.0,15342541,10500,2026-03-04T12:51:46Z
81122727.0,15342541,6000,2026-03-04T12:51:46Z
81122727.0,16544003,1200,2026-03-04T12:51:46Z
81122721.0,16544002,1200,2026-03-04T12:51:46Z
81122721.0,15342541,10500,2026-03-04T12:51:46Z
81122664.0,15342541,6000,2026-03-04T12:51:46Z
81122664.0,16544003,1200,2026-03-04T12:51:46Z
81079691.0,16093810,1000,2026-03-03T21:41:56Z
81079691.0,18429545,6500,2026-03-03T21:41:39Z
81079691.0,16544003,1700,2026-03-03T21:41:24Z
81079573.0,16093810,1000,2026-03-03T21:37:12Z
81079573.0,18429545,5000,2026-03-03T21:36:55Z
81079224.0,16093810,1000,2026-03-03T21:30:43Z
81079224.0,18429545,13500,2026-03-03T21:30:22Z
81079003.0,16093810,1000,2026-03-03T21:19:54Z
81079003.0,18429545,9500,2026-03-03T21:19:54Z
81079003.0,15779592,2000,2026-03-03T21:19:54Z
81078622.0,16093810,1000,2026-03-03T21:19:32Z
81078622.0,18429545,9500,2026-03-03T21:19:14Z
81078622.0,15779592,2000,2026-03-03T21:18:54Z
81077792.0,16093810,1000,2026-03-03T21:09:54Z
81077792.0,18429545,16500,2026-03-03T21:09:25Z
81077792.0,16544003,1800,2026-03-03T21:09:05Z
81077302.0,18429545,13500,2026-03-03T20:45:00Z
81077302.0,16544003,1700,2026-03-03T20:44:38Z
81077237.0,16093810,1000,2026-03-03T20:29:48Z
81077237.0,18429545,5500,2026-03-03T20:29:48Z
81077237.0,16544003,1700,2026-03-03T20:29:48Z
81077167.0,16093810,1000,2026-03-03T20:27:34Z
81077167.0,18429545,5500,2026-03-03T20:27:34Z
81077167.0,16544003,1700,2026-03-03T20:27:34Z
81077122.0,16093810,1000,2026-03-03T20:25:02Z
81077122.0,18429545,5500,2026-03-03T20:25:02Z
81077122.0,16544003,1700,2026-03-03T20:25:02Z
81077022.0,16093810,1000,2026-03-03T20:24:03Z
81077022.0,18429545,5000,2026-03-03T20:24:03Z
81077022.0,16544003,1700,2026-03-03T20:24:03Z
81076986.0,16093810,1000,2026-03-03T20:23:05Z
81076986.0,18429545,5000,2026-03-03T20:23:05Z
81076986.0,16544003,1700,2026-03-03T20:23:05Z
81076874.0,16093810,1000,2026-03-03T20:22:41Z
81076874.0,18429545,5000,2026-03-03T20:22:21Z
81076874.0,16544003,1700,2026-03-03T20:22:06Z
81076658.0,16093810,1000,2026-03-03T20:16:25Z
81076658.0,18429545,13500,2026-03-03T20:16:25Z
81076658.0,16544003,1700,2026-03-03T20:16:25Z
81076505.0,16093810,1000,2026-03-03T20:16:07Z
81076505.0,18429545,13500,2026-03-03T20:15:52Z
81076505.0,16544003,1700,2026-03-03T20:15:35Z
81074670.0,15342541,58000,2026-03-03T19:22:49Z
81074390.0,16093810,1000,2026-03-03T19:18:21Z
81074390.0,18429545,9500,2026-03-03T19:18:06Z
81074390.0,16544003,1600,2026-03-03T19:17:47Z
81073119.0,16544003,1000,2026-03-03T19:05:07Z
81073336.0,16544003,1000,2026-03-03T18:58:15Z
81073436.0,16544003,1000,2026-03-03T18:55:46Z
81073436.0,16093810,300,2026-03-03T18:51:44Z
81073436.0,18429545,12500,2026-03-03T18:51:44Z
81073336.0,16093810,300,2026-03-03T18:48:11Z
81073336.0,18429545,13000,2026-03-03T18:48:11Z
81073119.0,18429545,12500,2026-03-03T18:40:56Z
81073010.0,18429545,12500,2026-03-03T18:32:37Z
81072850.0,16093810,300,2026-03-03T18:23:41Z
81072850.0,18429545,5500,2026-03-03T18:23:41Z
81072850.0,15339263,5500,2026-03-03T18:23:41Z
81072850.0,18429545,2000,2026-03-03T18:23:41Z
81072664.0,16093810,300,2026-03-03T18:23:10Z
81072664.0,18429545,5500,2026-03-03T18:22:55Z
81072664.0,15339263,5500,2026-03-03T18:22:18Z
81072664.0,18429545,2000,2026-03-03T18:21:16Z
81072486.0,15342541,2800,2026-03-03T18:15:55Z
81072305.0,15342541,82500,2026-03-03T18:02:34Z
81072276.0,16093810,300,2026-03-03T18:01:02Z
81072276.0,18429545,12000,2026-03-03T18:01:02Z
81072276.0,16544003,1000,2026-03-03T18:01:02Z
81072134.0,15342541,82500,2026-03-03T17:57:47Z
81072160.0,16093810,300,2026-03-03T17:56:37Z
81072160.0,18429545,12000,2026-03-03T17:56:37Z
81072160.0,16544003,1000,2026-03-03T17:56:37Z
81072121.0,18429545,17000,2026-03-03T17:54:08Z
81072121.0,16544003,1800,2026-03-03T17:54:08Z
81072007.0,18429545,13500,2026-03-03T17:50:22Z
81071864.0,16093810,1200,2026-03-03T17:47:45Z
81071864.0,25888158,800,2026-03-03T17:47:45Z
81071864.0,18429545,13500,2026-03-03T17:47:45Z
81071864.0,16544003,1400,2026-03-03T17:47:45Z
81071851.0,16093810,1200,2026-03-03T17:46:59Z
81071851.0,25888158,800,2026-03-03T17:46:59Z
81071851.0,18429545,13500,2026-03-03T17:46:59Z
81071851.0,16544003,1400,2026-03-03T17:46:59Z
81071565.0,16093810,300,2026-03-03T17:40:45Z
81071565.0,18429545,12000,2026-03-03T17:40:45Z
81071565.0,16544003,1000,2026-03-03T17:40:45Z
81071450.0,16093810,300,2026-03-03T17:37:48Z
81071450.0,18429545,12500,2026-03-03T17:37:33Z
81071450.0,16544003,1000,2026-03-03T17:37:06Z
81071052.0,16093810,300,2026-03-03T17:20:56Z
81071052.0,18429545,12000,2026-03-03T17:20:56Z
81071052.0,16544003,1000,2026-03-03T17:20:56Z
81069558.0,16093810,300,2026-03-03T17:13:46Z
81069558.0,18429545,12000,2026-03-03T17:13:31Z
81069558.0,16544003,1000,2026-03-03T17:13:10Z
81070672.0,15339263,4200,2026-03-03T17:04:11Z
81070672.0,16544002,800,2026-03-03T17:04:11Z
81070672.0,18429545,12500,2026-03-03T17:04:11Z
81070658.0,15339263,2900,2026-03-03T17:04:11Z
81070658.0,16544002,800,2026-03-03T17:04:11Z
81070658.0,18429545,12500,2026-03-03T17:04:11Z
81070645.0,15339263,4200,2026-03-03T17:04:11Z
81070645.0,16544002,800,2026-03-03T17:04:11Z
81070645.0,18429545,12500,2026-03-03T17:04:11Z
81070632.0,15339263,4200,2026-03-03T17:04:11Z
81070632.0,16544002,800,2026-03-03T17:04:11Z
81070632.0,18429545,12500,2026-03-03T17:04:11Z
81070619.0,15339263,4200,2026-03-03T17:04:11Z
81070619.0,16544002,800,2026-03-03T17:04:11Z
81070619.0,18429545,12500,2026-03-03T17:04:11Z
81070607.0,15339263,2900,2026-03-03T17:04:11Z
81070607.0,16544002,800,2026-03-03T17:04:11Z
81070607.0,18429545,8500,2026-03-03T17:04:11Z
81070603.0,18429545,11500,2026-03-03T17:04:11Z
81070598.0,18429545,11500,2026-03-03T17:04:11Z
81070588.0,16544002,800,2026-03-03T17:04:11Z
81070588.0,18429545,15000,2026-03-03T17:04:11Z
81070585.0,18429545,18500,2026-03-03T17:04:11Z
81070530.0,18429545,19610,2026-03-03T17:04:11Z
81070525.0,15342541,39000,2026-03-03T17:04:11Z
81070522.0,18429545,39220,2026-03-03T17:04:11Z
81070520.0,15342541,40000,2026-03-03T17:04:11Z
81070517.0,18429545,21000,2026-03-03T17:04:11Z
81070514.0,18429545,19000,2026-03-03T17:04:11Z
81070511.0,18429545,72080,2026-03-03T17:04:11Z
81070503.0,16544002,900,2026-03-03T17:04:11Z
81070503.0,18429545,8200,2026-03-03T17:04:11Z
81070486.0,15339263,4200,2026-03-03T17:04:11Z
81070486.0,16544002,800,2026-03-03T17:04:11Z
81070486.0,18429545,12500,2026-03-03T17:04:11Z
81070481.0,16544003,1000,2026-03-03T17:04:11Z
81070481.0,18429545,11500,2026-03-03T17:04:11Z
81070475.0,16544003,1000,2026-03-03T17:04:11Z
81070475.0,18429545,11500,2026-03-03T17:04:11Z
81070469.0,15779592,1000,2026-03-03T17:04:11Z
81070469.0,16544003,1000,2026-03-03T17:04:11Z
81070469.0,18429545,11500,2026-03-03T17:04:11Z
81070458.0,15339263,12500,2026-03-03T17:04:11Z
81070458.0,18429545,4500,2026-03-03T17:04:11Z
81070454.0,16544003,1000,2026-03-03T17:04:11Z
81070454.0,18429545,5000,2026-03-03T17:04:11Z
81070445.0,15339263,12500,2026-03-03T17:04:11Z
81070445.0,18429545,4500,2026-03-03T17:04:11Z
81070440.0,16544003,1000,2026-03-03T17:04:11Z
81070440.0,16538227,6000,2026-03-03T17:04:11Z
81070437.0,18429545,17700,2026-03-03T17:04:11Z
81070435.0,15342541,2550,2026-03-03T17:04:11Z
81070431.0,18429545,1200,2026-03-03T17:04:11Z
81069129.0,16093810,300,2026-03-03T16:39:53Z
81069129.0,18429545,77800,2026-03-03T16:39:53Z
81068414.0,16093810,300,2026-03-03T16:37:25Z
81068414.0,18429545,42000,2026-03-03T16:36:44Z
81068881.0,16093810,700,2026-03-03T16:34:38Z
81068881.0,16544003,1300,2026-03-03T16:34:38Z
81068881.0,18429545,14500,2026-03-03T16:34:38Z
81066914.0,18429545,13000,2026-03-03T15:50:34Z
81066914.0,16544003,2800,2026-03-03T15:50:15Z
81066182.0,16093810,500,2026-03-03T15:34:43Z
81066182.0,16538227,27000,2026-03-03T15:34:43Z
81065963.0,18429545,12500,2026-03-03T15:25:49Z
81065963.0,16544003,1600,2026-03-03T15:25:49Z
81059074.0,16544003,1600,2026-03-03T15:17:20Z
81059074.0,18429545,13500,2026-03-03T15:16:43Z
81059074.0,15339263,12000,2026-03-03T15:16:24Z
81065134.0,16093810,3830,2026-03-03T15:09:37Z
81065131.0,16093810,3100,2026-03-03T15:09:06Z
81065124.0,16093810,5750,2026-03-03T15:08:35Z
81065121.0,16093810,4700,2026-03-03T15:08:13Z
81065134.0,16544002,1200,2026-03-03T15:06:18Z
81065134.0,15342541,10500,2026-03-03T15:06:18Z
81065131.0,15342541,6000,2026-03-03T15:06:18Z
81065131.0,16544003,1200,2026-03-03T15:06:18Z
81065124.0,16544002,1200,2026-03-03T15:06:18Z
81065124.0,15342541,10500,2026-03-03T15:06:18Z
81065121.0,15342541,6000,2026-03-03T15:06:18Z
81065121.0,16544003,1200,2026-03-03T15:06:18Z
81064985.0,16544002,1200,2026-03-03T15:03:03Z
81064985.0,15342541,10500,2026-03-03T15:03:03Z
81064968.0,15342541,6000,2026-03-03T15:02:07Z
81064968.0,16544003,1200,2026-03-03T15:02:07Z
81064630.0,15342541,6000,2026-03-03T15:00:34Z
81064636.0,16544002,1200,2026-03-03T14:56:42Z
81064636.0,15342541,10500,2026-03-03T14:56:12Z
81064630.0,16544003,1200,2026-03-03T14:54:43Z
81062690.0,16093810,1000,2026-03-03T14:34:14Z
81062690.0,18429545,10500,2026-03-03T14:33:01Z
81062690.0,16544003,2300,2026-03-03T14:31:54Z
80699931.0,16538227,23000,2026-03-03T01:49:47Z
80699931.0,16544003,3500,2026-03-03T01:48:41Z
80699931.0,16544003,1800,2026-03-03T01:47:50Z
80699912.0,16538227,20000,2026-03-03T01:30:49Z
80699912.0,16544003,3500,2026-03-03T01:30:11Z
80699912.0,16544003,1800,2026-03-03T01:29:38Z
81019213.0,16538227,20000,2026-03-03T01:27:28Z
81019213.0,16544003,3500,2026-03-03T01:26:48Z
81019213.0,16544003,1800,2026-03-03T01:26:21Z
80691180.0,16544003,1800,2026-03-03T00:16:11Z
80691166.0,16544003,1800,2026-03-03T00:13:23Z
80691091.0,16544003,1800,2026-03-02T23:54:06Z
80690931.0,16544003,1800,2026-03-02T23:47:08Z
81014749.0,18429545,14500,2026-03-02T22:47:16Z
81011468.0,18429545,9500,2026-03-02T21:09:14Z
81011468.0,16544002,3200,2026-03-02T21:09:14Z
81011460.0,18429545,8500,2026-03-02T21:09:14Z
81011460.0,16544002,3200,2026-03-02T21:09:14Z
81011449.0,18429545,8500,2026-03-02T21:09:14Z
81011449.0,16544002,3200,2026-03-02T21:09:14Z
81011437.0,18429545,16000,2026-03-02T21:09:14Z
81011437.0,16544002,3200,2026-03-02T21:09:14Z
81011428.0,18429545,9500,2026-03-02T21:09:14Z
81011428.0,16544002,3200,2026-03-02T21:09:14Z
81011417.0,18429545,8500,2026-03-02T21:09:14Z
81011417.0,16544002,3200,2026-03-02T21:09:14Z
81008244.0,18429545,17500,2026-03-02T20:04:24Z
81008244.0,45370021,8000,2026-03-02T20:04:24Z
81008244.0,16544002,7500,2026-03-02T20:04:24Z
80976597.0,16093810,2000,2026-03-02T18:44:05Z
80976597.0,18429545,6500,2026-03-02T18:43:41Z
80976597.0,16544003,1800,2026-03-02T18:43:22Z
80976591.0,16093810,2000,2026-03-02T18:34:26Z
80976591.0,18429545,8500,2026-03-02T18:34:09Z
80976591.0,15779592,2000,2026-03-02T18:33:41Z
80999731.0,16093810,2000,2026-03-02T18:23:13Z
80999731.0,18429545,26000,2026-03-02T18:23:13Z
80999731.0,16544003,1400,2026-03-02T18:23:13Z
80976520.0,16093810,2000,2026-03-02T18:12:26Z
80976520.0,18429545,28000,2026-03-02T18:11:54Z
80976520.0,16544003,1400,2026-03-02T18:11:24Z
80999225.0,18429545,9500,2026-03-02T18:08:09Z
80999225.0,16544002,3200,2026-03-02T18:08:09Z
80999217.0,18429545,8500,2026-03-02T18:08:09Z
80999217.0,16544002,3200,2026-03-02T18:08:09Z
80999206.0,18429545,8500,2026-03-02T18:08:09Z
80999206.0,16544002,3200,2026-03-02T18:08:09Z
80999195.0,18429545,16000,2026-03-02T18:08:09Z
80999195.0,16544002,3200,2026-03-02T18:08:09Z
80999184.0,18429545,9500,2026-03-02T18:08:09Z
80999184.0,16544002,3200,2026-03-02T18:08:09Z
80999175.0,18429545,8500,2026-03-02T18:08:09Z
80999175.0,16544002,3200,2026-03-02T18:08:09Z
80997263.0,16093810,10000,2026-03-02T17:40:31Z
80997263.0,18429545,7000,2026-03-02T17:40:31Z
80997263.0,16544003,2600,2026-03-02T17:40:31Z
80978649.0,16093810,2000,2026-03-02T17:32:11Z
80978649.0,18429545,16500,2026-03-02T17:32:11Z
80978649.0,16544003,1400,2026-03-02T17:32:11Z
80978000.0,16093810,1000,2026-03-02T17:20:45Z
80978000.0,18429545,6500,2026-03-02T17:20:28Z
80978000.0,16544003,3900,2026-03-02T17:20:12Z
80977915.0,16093810,2000,2026-03-02T17:06:47Z
80977915.0,18429545,20000,2026-03-02T17:06:47Z
80977915.0,16544003,1400,2026-03-02T17:06:47Z
80976496.0,16093810,2000,2026-03-02T17:05:53Z
80976496.0,18429545,16500,2026-03-02T17:05:36Z
80976496.0,16544003,1400,2026-03-02T17:05:18Z
80976486.0,16093810,2000,2026-03-02T16:48:21Z
80976486.0,18429545,5000,2026-03-02T16:47:37Z
80976486.0,16544003,1400,2026-03-02T16:47:15Z
80966840.0,16093810,10000,2026-03-02T15:07:00Z
80966840.0,15779592,1000,2026-03-02T15:07:00Z
80966840.0,18429545,8500,2026-03-02T15:07:00Z
80966829.0,16093810,10000,2026-03-02T15:07:00Z
80966829.0,15779592,1000,2026-03-02T15:07:00Z
80966829.0,18429545,8500,2026-03-02T15:07:00Z
80966788.0,16093810,10000,2026-03-02T15:03:59Z
80966788.0,15779592,1000,2026-03-02T15:03:59Z
80966788.0,18429545,8500,2026-03-02T15:03:59Z
80966779.0,16093810,10000,2026-03-02T15:03:59Z
80966779.0,15779592,1000,2026-03-02T15:03:59Z
80966779.0,18429545,8500,2026-03-02T15:03:59Z
80964141.0,18429545,13000,2026-03-02T14:12:42Z
80964141.0,16544003,1400,2026-03-02T14:12:42Z
80961103.0,16093810,600,2026-03-02T13:25:52Z
80961103.0,25888158,400,2026-03-02T13:25:52Z
80961103.0,18429545,5000,2026-03-02T13:25:52Z
80961103.0,16544003,1500,2026-03-02T13:25:52Z
80961071.0,16093810,1200,2026-03-02T13:25:52Z
80961071.0,25888158,800,2026-03-02T13:25:52Z
80961071.0,18429545,13500,2026-03-02T13:25:52Z
80961054.0,16093810,1200,2026-03-02T13:25:52Z
80961054.0,25888158,800,2026-03-02T13:25:52Z
80961054.0,18429545,13500,2026-03-02T13:25:52Z
80961054.0,16544003,1400,2026-03-02T13:25:52Z
80961037.0,16093810,1200,2026-03-02T13:25:52Z
80961037.0,25888158,700,2026-03-02T13:25:52Z
